bsr,basin,limiting_factor,condition_score_raw_1_5,condition_score,condition_rating_n,condition_review_flag,vulnerability_review_flag,impact_score,risk_score,risk_rank_within_bsr,action_id,action_type,action_definition,directness_code,directness_value,frequency_code,frequency_value,lfat_score,condition_improvement_component,amelioration_component,benefit_component
UGR11,Upper Grande Ronde,Decreased Water Quantity,3.56,0.676,3,False,Yes,1.95919285734276,0.6007573372350732,3,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",N,0.1,R,0.1,0.01,0.00676,0.0195919285734276,0.006007573372350732
UGR11,Upper Grande Ronde,Decreased Water Quantity,3.56,0.676,3,False,Yes,1.95919285734276,0.6007573372350732,3,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,N,0.1,R,0.1,0.01,0.00676,0.0195919285734276,0.006007573372350732
UGR11,Upper Grande Ronde,Decreased Water Quantity,3.56,0.676,3,False,Yes,1.95919285734276,0.6007573372350732,3,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,D,1.0,C,1.0,1.0,0.676,1.95919285734276,0.6007573372350732
UGR11,Upper Grande Ronde,Decreased Water Quantity,3.56,0.676,3,False,Yes,1.95919285734276,0.6007573372350732,3,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,I,0.5,R,0.1,0.05,0.033800000000000004,0.097959642867138,0.03003786686175366
UGR11,Upper Grande Ronde,Decreased Water Quantity,3.56,0.676,3,False,Yes,1.95919285734276,0.6007573372350732,3,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",N,0.1,R,0.1,0.01,0.00676,0.0195919285734276,0.006007573372350732
UGR11,Upper Grande Ronde,Decreased Water Quantity,3.56,0.676,3,False,Yes,1.95919285734276,0.6007573372350732,3,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",N,0.1,R,0.1,0.01,0.00676,0.0195919285734276,0.006007573372350732
UGR11,Upper Grande Ronde,Decreased Water Quantity,3.56,0.676,3,False,Yes,1.95919285734276,0.6007573372350732,3,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",I,0.5,CD,0.5,0.25,0.169,0.48979821433569,0.1501893343087683
UGR11,Upper Grande Ronde,Decreased Water Quantity,3.56,0.676,3,False,Yes,1.95919285734276,0.6007573372350732,3,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.00676,0.0195919285734276,0.006007573372350732
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,CD,0.5,0.25,0.1335625,0.37816313842529375,0.11265930095315353
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",I,0.5,C,1.0,0.5,0.267125,0.7563262768505875,0.22531860190630706
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",D,1.0,C,1.0,1.0,0.53425,1.512652553701175,0.45063720381261413
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",D,1.0,C,1.0,1.0,0.53425,1.512652553701175,0.45063720381261413
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,I,0.5,CD,0.5,0.25,0.1335625,0.37816313842529375,0.11265930095315353
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,I,0.5,CD,0.5,0.25,0.1335625,0.37816313842529375,0.11265930095315353
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,N,0.1,CD,0.5,0.05,0.0267125,0.07563262768505875,0.022531860190630706
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",I,0.5,CD,0.5,0.25,0.1335625,0.37816313842529375,0.11265930095315353
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",I,0.5,R,0.1,0.05,0.0267125,0.07563262768505875,0.022531860190630706
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",N,0.1,R,0.1,0.01,0.0053425,0.015126525537011751,0.004506372038126142
UGR11,Upper Grande Ronde,Floodplain Condition,2.93,0.53425,5,False,No,1.512652553701175,0.45063720381261413,7,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.0053425,0.015126525537011751,0.004506372038126142
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,CD,0.5,0.25,0.1583125,0.22769860713878626,0.0693907434299485
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",I,0.5,C,1.0,0.5,0.316625,0.4553972142775725,0.138781486859897
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",D,1.0,CD,0.5,0.5,0.316625,0.4553972142775725,0.138781486859897
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",D,1.0,CD,0.5,0.5,0.316625,0.4553972142775725,0.138781486859897
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,I,0.5,CD,0.5,0.25,0.1583125,0.22769860713878626,0.0693907434299485
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,N,0.1,R,0.1,0.01,0.0063325,0.00910794428555145,0.00277562973719794
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,N,0.1,R,0.1,0.01,0.0063325,0.00910794428555145,0.00277562973719794
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",I,0.5,CD,0.5,0.25,0.1583125,0.22769860713878626,0.0693907434299485
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",N,0.1,R,0.1,0.01,0.0063325,0.00910794428555145,0.00277562973719794
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",I,0.5,CD,0.5,0.25,0.1583125,0.22769860713878626,0.0693907434299485
UGR11,Upper Grande Ronde,Increased Sediment Quantity,3.37,0.63325,5,False,No,0.910794428555145,0.277562973719794,12,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.0063325,0.00910794428555145,0.00277562973719794
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,R,0.1,0.05,0.026150000000000003,0.0379305749871865,0.011701658031733135
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",I,0.5,CD,0.5,0.25,0.13075,0.1896528749359325,0.058508290158665675
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",N,0.1,CD,0.5,0.05,0.026150000000000003,0.0379305749871865,0.011701658031733135
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",I,0.5,R,0.1,0.05,0.026150000000000003,0.0379305749871865,0.011701658031733135
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,I,0.5,R,0.1,0.05,0.026150000000000003,0.0379305749871865,0.011701658031733135
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,N,0.1,R,0.1,0.01,0.00523,0.0075861149974373,0.002340331606346627
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,N,0.1,R,0.1,0.01,0.00523,0.0075861149974373,0.002340331606346627
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",N,0.1,R,0.1,0.01,0.00523,0.0075861149974373,0.002340331606346627
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",N,0.1,R,0.1,0.01,0.00523,0.0075861149974373,0.002340331606346627
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",N,0.1,R,0.1,0.01,0.00523,0.0075861149974373,0.002340331606346627
UGR11,Upper Grande Ronde,Non-Native Species Interactions and Competition,2.88,0.523,3,False,No,0.75861149974373,0.2340331606346627,14,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",D,1.0,C,1.0,1.0,0.523,0.75861149974373,0.2340331606346627
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,R,0.1,0.05,0.014225,0.030994242860881996,0.009521341178894742
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",I,0.5,CD,0.5,0.25,0.071125,0.15497121430440997,0.0476067058944737
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",N,0.1,R,0.1,0.01,0.002845,0.006198848572176399,0.0019042682357789482
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",N,0.1,CD,0.5,0.05,0.014225,0.030994242860881996,0.009521341178894742
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,I,0.5,R,0.1,0.05,0.014225,0.030994242860881996,0.009521341178894742
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,N,0.1,R,0.1,0.01,0.002845,0.006198848572176399,0.0019042682357789482
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,I,0.5,R,0.1,0.05,0.014225,0.030994242860881996,0.009521341178894742
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",N,0.1,R,0.1,0.01,0.002845,0.006198848572176399,0.0019042682357789482
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",N,0.1,R,0.1,0.01,0.002845,0.006198848572176399,0.0019042682357789482
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",N,0.1,R,0.1,0.01,0.002845,0.006198848572176399,0.0019042682357789482
UGR11,Upper Grande Ronde,Predation,1.82,0.2845,3,False,Yes,0.6198848572176399,0.1904268235778948,15,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",D,1.0,C,1.0,1.0,0.2845,0.6198848572176399,0.1904268235778948
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,C,1.0,0.5,0.28625,0.8139723216399876,0.24602328757044617
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",I,0.5,CD,0.5,0.25,0.143125,0.4069861608199938,0.12301164378522308
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",I,0.5,C,1.0,0.5,0.28625,0.8139723216399876,0.24602328757044617
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",D,1.0,C,1.0,1.0,0.5725,1.6279446432799751,0.49204657514089234
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,I,0.5,R,0.1,0.05,0.028625,0.08139723216399876,0.024602328757044618
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,I,0.5,CD,0.5,0.25,0.143125,0.4069861608199938,0.12301164378522308
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,N,0.1,R,0.1,0.01,0.005725,0.01627944643279975,0.0049204657514089235
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",I,0.5,CD,0.5,0.25,0.143125,0.4069861608199938,0.12301164378522308
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",I,0.5,CD,0.5,0.25,0.143125,0.4069861608199938,0.12301164378522308
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",N,0.1,R,0.1,0.01,0.005725,0.01627944643279975,0.0049204657514089235
UGR11,Upper Grande Ronde,Riparian Condition,3.1,0.5725,5,False,Yes,1.6279446432799751,0.49204657514089234,5,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.005725,0.01627944643279975,0.0049204657514089235
UGR11,Upper Grande Ronde,Side Channel and Wetland Habitat,3.29,0.61525,5,False,No,2.0497053744401224,0.6049537910810523,2,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,CD,0.5,0.25,0.1538125,0.5124263436100306,0.15123844777026307
UGR11,Upper Grande Ronde,Side Channel and Wetland Habitat,3.29,0.61525,5,False,No,2.0497053744401224,0.6049537910810523,2,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",D,1.0,C,1.0,1.0,0.61525,2.0497053744401224,0.6049537910810523
UGR11,Upper Grande Ronde,Side Channel and Wetland Habitat,3.29,0.61525,5,False,No,2.0497053744401224,0.6049537910810523,2,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",D,1.0,C,1.0,1.0,0.61525,2.0497053744401224,0.6049537910810523
UGR11,Upper Grande Ronde,Side Channel and Wetland Habitat,3.29,0.61525,5,False,No,2.0497053744401224,0.6049537910810523,2,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",I,0.5,C,1.0,0.5,0.307625,1.0248526872200612,0.30247689554052615
